month,service,service_label,zone_id,zone,borough,service_zone,is_airport,has_geometry,centroid_lon,centroid_lat,trips,revenue,fare_revenue,distance_mi,duration_s,airport_trips,tipped_trips,tip_observable_trips,tip_observable_tip,tip_observable_fare,unknown_zone_trips
2021-07-01,fhvhv,High Volume For Hire Vehicle,128,Inwood Hill Park,Manhattan,Yellow Zone,false,true,-73.92437,40.872379,179,5634.72,4402.44,778.04,231693.0,1,44,179,208.09,4402.44,0
2021-07-01,fhvhv,High Volume For Hire Vehicle,129,Jackson Heights,Queens,Boro Zone,false,true,-73.885317,40.757312,29437,892453.83,752862.75,130645.7,40734616.0,4210,7702,29437,37034.72,752862.75,23
2021-07-01,fhvhv,High Volume For Hire Vehicle,130,Jamaica,Queens,Boro Zone,false,true,-73.793981,40.704369,11600,355016.48,299758.65,52086.17,16265985.0,1724,3007,11600,14390.14,299758.65,1
2021-07-01,fhvhv,High Volume For Hire Vehicle,131,Jamaica Estates,Queens,Boro Zone,false,true,-73.776101,40.720655,1854,54608.87,46097.84,7900.57,2488936.0,277,476,1854,2132.07,46097.84,1
2021-07-01,fhvhv,High Volume For Hire Vehicle,132,JFK Airport,Queens,Airports,true,true,-73.78653,40.646985,37901,1388891.64,976422.87,169879.38,52878877.0,37901,9883,37901,48293.46,976422.87,31
2021-07-01,fhvhv,High Volume For Hire Vehicle,133,Kensington,Brooklyn,Boro Zone,false,true,-73.976199,40.64059,4657,141008.13,118812.51,20579.18,6430903.0,127,1206,4657,5881.65,118812.51,2
2021-07-01,fhvhv,High Volume For Hire Vehicle,134,Kew Gardens,Queens,Boro Zone,false,true,-73.828712,40.708051,2016,62705.01,53019.14,9249.79,2887304.0,296,515,2016,2414.33,53019.14,1
2021-07-01,fhvhv,High Volume For Hire Vehicle,135,Kew Gardens Hills,Queens,Boro Zone,false,true,-73.821195,40.728377,3017,92987.64,78208.55,13662.21,4233178.0,437,803,3017,4041.0,78208.55,3
2021-07-01,fhvhv,High Volume For Hire Vehicle,136,Kingsbridge Heights,Bronx,Boro Zone,false,true,-73.905911,40.865264,7855,238868.89,201540.36,35004.4,10910995.0,173,2107,7855,9945.06,201540.36,9
2021-07-01,fhvhv,High Volume For Hire Vehicle,137,Kips Bay,Manhattan,Yellow Zone,false,true,-73.976495,40.740439,2676,87790.7,68276.76,11819.01,3697148.0,57,764,2676,3705.27,68276.76,2
2021-07-01,fhvhv,High Volume For Hire Vehicle,138,LaGuardia Airport,Queens,Airports,true,true,-73.873628,40.774376,68570,2511922.45,1763888.82,306316.56,95593113.0,68570,17967,68570,87527.4,1763888.82,30
2021-07-01,fhvhv,High Volume For Hire Vehicle,139,Laurelton,Queens,Boro Zone,false,true,-73.744235,40.677098,1929,56975.51,48069.0,8314.27,2581331.0,270,480,1929,2269.71,48069.0,3
2021-07-01,fhvhv,High Volume For Hire Vehicle,140,Lenox Hill East,Manhattan,Yellow Zone,false,true,-73.954739,40.765484,2901,94308.08,73594.48,12808.25,3961919.0,68,748,2901,3607.47,73594.48,5
2021-07-01,fhvhv,High Volume For Hire Vehicle,141,Lenox Hill West,Manhattan,Yellow Zone,false,true,-73.959635,40.766948,9574,316373.08,247502.54,43009.61,13431496.0,224,2417,9574,11781.25,247502.54,8
2021-07-01,fhvhv,High Volume For Hire Vehicle,142,Lincoln Square East,Manhattan,Yellow Zone,false,true,-73.981532,40.773633,15223,500588.93,390356.47,67826.26,21122557.0,402,3998,15223,19476.96,390356.47,10
2021-07-01,fhvhv,High Volume For Hire Vehicle,143,Lincoln Square West,Manhattan,Yellow Zone,false,true,-73.987646,40.775965,5602,180956.07,141244.76,24505.01,7602858.0,135,1404,5602,6702.3,141244.76,7
2021-07-01,fhvhv,High Volume For Hire Vehicle,144,Little Italy/NoLiTa,Manhattan,Yellow Zone,false,true,-73.996919,40.720889,5153,172084.23,134505.16,23392.32,7320967.0,99,1408,5153,6818.99,134505.16,0
2021-07-01,fhvhv,High Volume For Hire Vehicle,145,Long Island City/Hunters Point,Queens,Boro Zone,false,true,-73.948892,40.745379,2389,71713.76,60305.36,10409.24,3258884.0,336,640,2389,3151.23,60305.36,5
2021-07-01,fhvhv,High Volume For Hire Vehicle,146,Long Island City/Queens Plaza,Queens,Boro Zone,false,true,-73.934829,40.754243,47010,1432830.74,1208251.32,210210.74,65377447.0,6893,12222,47010,59382.34,1208251.32,40
2021-07-01,fhvhv,High Volume For Hire Vehicle,147,Longwood,Bronx,Boro Zone,false,true,-73.898957,40.819676,1981,60234.21,50526.26,8794.44,2725314.0,55,530,1981,2731.65,50526.26,0
2021-07-01,fhvhv,High Volume For Hire Vehicle,148,Lower East Side,Manhattan,Yellow Zone,false,true,-73.990896,40.718938,3065,99491.86,77404.24,13409.66,4173223.0,93,768,3065,3889.08,77404.24,1
2021-07-01,fhvhv,High Volume For Hire Vehicle,149,Madison,Brooklyn,Boro Zone,false,true,-73.948136,40.604913,6711,203664.03,171668.96,29714.73,9305162.0,171,1762,6711,8566.58,171668.96,4
2021-07-01,fhvhv,High Volume For Hire Vehicle,150,Manhattan Beach,Brooklyn,Boro Zone,false,true,-73.943629,40.580473,2197,67452.17,57034.52,9937.88,3094194.0,51,561,2197,2667.56,57034.52,1
2021-07-01,fhvhv,High Volume For Hire Vehicle,151,Manhattan Valley,Manhattan,Yellow Zone,false,true,-73.968168,40.797962,3734,124081.3,96946.21,16820.78,5274939.0,79,960,3734,4850.48,96946.21,2
2021-07-01,fhvhv,High Volume For Hire Vehicle,152,Manhattanville,Manhattan,Yellow Zone,false,true,-73.953782,40.817975,2103,67434.31,52625.71,9160.09,2818286.0,53,519,2103,2462.91,52625.71,0
2021-07-01,fhvhv,High Volume For Hire Vehicle,153,Marble Hill,Manhattan,Yellow Zone,false,true,-73.910379,40.875968,2846,95531.37,74759.28,13025.86,4073136.0,67,711,2846,3667.14,74759.28,1
2021-07-01,fhvhv,High Volume For Hire Vehicle,154,Marine Park/Floyd Bennett Field,Brooklyn,Boro Zone,false,true,-73.902595,40.593571,228,6536.57,5504.37,963.82,289440.0,6,49,228,260.63,5504.37,0
2021-07-01,fhvhv,High Volume For Hire Vehicle,155,Marine Park/Mill Basin,Brooklyn,Boro Zone,false,true,-73.915277,40.614591,1967,60790.09,51302.96,8862.5,2804277.0,39,484,1967,2607.89,51302.96,1
2021-07-01,fhvhv,High Volume For Hire Vehicle,156,Mariners Harbor,Staten Island,Boro Zone,false,true,-74.167234,40.631308,3063,94225.39,79430.33,13790.98,4317935.0,58,808,3063,4104.15,79430.33,1
2021-07-01,fhvhv,High Volume For Hire Vehicle,157,Maspeth,Queens,Boro Zone,false,true,-73.902331,40.723995,9051,273054.67,230157.89,39956.04,12423073.0,1220,2342,9051,11448.6,230157.89,11
2021-07-01,fhvhv,High Volume For Hire Vehicle,158,Meatpacking/West Village West,Manhattan,Yellow Zone,false,true,-74.008984,40.735035,2769,89444.89,69670.44,12059.14,3753232.0,55,741,2769,3564.06,69670.44,3
2021-07-01,fhvhv,High Volume For Hire Vehicle,159,Melrose South,Bronx,Boro Zone,false,true,-73.912849,40.81826,3869,114578.0,96387.7,16782.16,5152023.0,98,1018,3869,4868.58,96387.7,3
2021-07-01,fhvhv,High Volume For Hire Vehicle,160,Middle Village,Queens,Boro Zone,false,true,-73.880051,40.718337,1954,59239.03,50028.46,8750.8,2693127.0,258,523,1954,2433.88,50028.46,1
2021-07-01,fhvhv,High Volume For Hire Vehicle,161,Midtown Center,Manhattan,Yellow Zone,false,true,-73.977698,40.758028,79149,2614133.22,2042244.99,355073.94,110712922.0,1907,20408,79149,99831.82,2042244.99,59
2021-07-01,fhvhv,High Volume For Hire Vehicle,162,Midtown East,Manhattan,Yellow Zone,false,true,-73.972356,40.756688,17267,573095.78,447601.72,77728.73,24325997.0,419,4462,17267,22281.32,447601.72,5
2021-07-01,fhvhv,High Volume For Hire Vehicle,163,Midtown North,Manhattan,Yellow Zone,false,true,-73.977569,40.764421,7562,244862.02,190973.99,33153.51,10281582.0,171,1962,7562,9349.21,190973.99,5
2021-07-01,fhvhv,High Volume For Hire Vehicle,164,Midtown South,Manhattan,Yellow Zone,false,true,-73.985156,40.748575,3588,116096.25,90522.14,15661.42,4883078.0,74,957,3588,4492.46,90522.14,2
2021-07-01,fhvhv,High Volume For Hire Vehicle,165,Midwood,Brooklyn,Boro Zone,false,true,-73.956824,40.620924,1769,53625.94,45085.45,7869.99,2426442.0,45,465,1769,2353.42,45085.45,3
2021-07-01,fhvhv,High Volume For Hire Vehicle,166,Morningside Heights,Manhattan,Yellow Zone,false,true,-73.961764,40.809457,2890,95313.02,74341.72,12920.9,4026664.0,60,779,2890,3814.07,74341.72,1
2021-07-01,fhvhv,High Volume For Hire Vehicle,167,Morrisania/Melrose,Bronx,Boro Zone,false,true,-73.902352,40.827513,4621,140730.91,118684.12,20604.23,6429658.0,106,1221,4621,5913.8,118684.12,5
2021-07-01,fhvhv,High Volume For Hire Vehicle,168,Mott Haven/Port Morris,Bronx,Boro Zone,false,true,-73.916822,40.807347,14458,439707.52,370682.2,64397.41,20059265.0,352,3737,14458,18184.71,370682.2,12
2021-07-01,fhvhv,High Volume For Hire Vehicle,169,Mount Hope,Bronx,Boro Zone,false,true,-73.905122,40.849058,2937,89808.02,75752.84,13241.38,4091043.0,69,754,2937,3687.01,75752.84,4
2021-07-01,fhvhv,High Volume For Hire Vehicle,170,Murray Hill,Manhattan,Yellow Zone,false,true,-73.978492,40.747746,13410,450544.05,352337.9,61537.45,19166626.0,303,3515,13410,17584.95,352337.9,9
2021-07-01,fhvhv,High Volume For Hire Vehicle,171,Murray Hill-Queens,Queens,Boro Zone,false,true,-73.809545,40.768352,2252,68155.56,57431.9,9951.53,3107328.0,340,598,2252,2847.55,57431.9,0
2021-07-01,fhvhv,High Volume For Hire Vehicle,172,New Dorp/Midland Beach,Staten Island,Boro Zone,false,true,-74.105019,40.571769,3631,110276.51,92831.94,16057.94,5033108.0,79,944,3631,4788.91,92831.94,2
2021-07-01,fhvhv,High Volume For Hire Vehicle,173,North Corona,Queens,Boro Zone,false,true,-73.863038,40.752579,1876,57894.82,48869.83,8576.72,2641415.0,283,464,1876,2328.51,48869.83,0
2021-07-01,fhvhv,High Volume For Hire Vehicle,174,Norwood,Bronx,Boro Zone,false,true,-73.879022,40.877137,2518,75855.36,63904.5,10995.08,3467920.0,57,665,2518,3181.01,63904.5,2
2021-07-01,fhvhv,High Volume For Hire Vehicle,175,Oakland Gardens,Queens,Boro Zone,false,true,-73.754622,40.742671,5412,166261.81,140242.94,24412.43,7608488.0,813,1404,5412,6874.95,140242.94,2
2021-07-01,fhvhv,High Volume For Hire Vehicle,176,Oakwood,Staten Island,Boro Zone,false,true,-74.122583,40.561994,2157,64966.61,54635.39,9541.15,2932688.0,45,574,2157,2912.97,54635.39,4
2021-07-01,fhvhv,High Volume For Hire Vehicle,177,Ocean Hill,Brooklyn,Boro Zone,false,true,-73.913632,40.676644,3136,94183.5,79477.76,13752.37,4294141.0,66,804,3136,3844.06,79477.76,2
2021-07-01,fhvhv,High Volume For Hire Vehicle,178,Ocean Parkway South,Brooklyn,Boro Zone,false,true,-73.970326,40.617315,10049,304921.57,257278.03,44622.66,13930783.0,241,2597,10049,12638.15,257278.03,8
2021-07-01,fhvhv,High Volume For Hire Vehicle,179,Old Astoria,Queens,Boro Zone,false,true,-73.928333,40.77157,2292,69496.75,58507.61,10150.76,3163883.0,356,585,2292,2869.75,58507.61,3
2021-07-01,fhvhv,High Volume For Hire Vehicle,180,Ozone Park,Queens,Boro Zone,false,true,-73.847043,40.675595,4117,125163.81,105908.84,18405.02,5737001.0,634,1027,4117,4903.27,105908.84,3
2021-07-01,fhvhv,High Volume For Hire Vehicle,181,Park Slope,Brooklyn,Boro Zone,false,true,-73.981414,40.670374,33459,1017565.74,857729.79,149031.87,46408651.0,789,8699,33459,42654.12,857729.79,32
2021-07-01,fhvhv,High Volume For Hire Vehicle,182,Parkchester,Bronx,Boro Zone,false,true,-73.857987,40.837749,2841,86377.9,72733.44,12627.68,3935474.0,68,755,2841,3667.58,72733.44,3
2021-07-01,fhvhv,High Volume For Hire Vehicle,183,Pelham Bay,Bronx,Boro Zone,false,true,-73.831582,40.849172,6176,189507.63,159679.57,27706.68,8674735.0,183,1564,6176,7753.44,159679.57,4
2021-07-01,fhvhv,High Volume For Hire Vehicle,184,Pelham Bay Park,Bronx,Boro Zone,false,true,-73.807858,40.868275,89,2473.34,2093.89,349.07,112699.0,0,23,89,108.84,2093.89,0
2021-07-01,fhvhv,High Volume For Hire Vehicle,185,Pelham Parkway,Bronx,Boro Zone,false,true,-73.854394,40.854405,3450,103125.99,86901.28,15056.76,4680284.0,75,914,3450,4341.16,86901.28,2
2021-07-01,fhvhv,High Volume For Hire Vehicle,186,Penn Station/Madison Sq West,Manhattan,Yellow Zone,false,true,-73.992438,40.748497,24074,791297.65,617541.99,107203.26,33441273.0,539,6317,24074,30839.59,617541.99,12
2021-07-01,fhvhv,High Volume For Hire Vehicle,187,Port Richmond,Staten Island,Boro Zone,false,true,-74.140789,40.628166,2494,74425.47,63051.81,10924.36,3400517.0,50,611,2494,2861.13,63051.81,2
2021-07-01,fhvhv,High Volume For Hire Vehicle,188,Prospect-Lefferts Gardens,Brooklyn,Boro Zone,false,true,-73.947442,40.658745,4847,149012.89,125730.67,21918.53,6816781.0,100,1268,4847,6261.98,125730.67,3
2021-07-01,fhvhv,High Volume For Hire Vehicle,189,Prospect Heights,Brooklyn,Boro Zone,false,true,-73.967587,40.677635,12899,395455.27,333877.94,57965.4,18138803.0,286,3295,12899,16307.38,333877.94,7
2021-07-01,fhvhv,High Volume For Hire Vehicle,190,Prospect Park,Brooklyn,Boro Zone,false,true,-73.968914,40.661622,124,3919.21,3320.94,589.25,179912.0,4,32,124,162.13,3320.94,0
2021-07-01,fhvhv,High Volume For Hire Vehicle,191,Queens Village,Queens,Boro Zone,false,true,-73.741532,40.715454,8614,263282.88,221691.07,38477.44,12021269.0,1313,2283,8614,11352.6,221691.07,4
2021-07-01,fhvhv,High Volume For Hire Vehicle,192,Queensboro Hill,Queens,Boro Zone,false,true,-73.815229,40.743752,2253,67863.39,57382.62,10016.1,3087519.0,329,563,2253,2665.69,57382.62,4
2021-07-01,fhvhv,High Volume For Hire Vehicle,193,Queensbridge/Ravenswood,Queens,Boro Zone,false,true,-73.941997,40.760313,3743,114369.87,96487.67,16679.34,5249505.0,560,985,3743,4760.94,96487.67,2
2021-07-01,fhvhv,High Volume For Hire Vehicle,194,Randalls Island,Manhattan,Yellow Zone,false,true,-73.924597,40.791,97,3254.0,2518.5,451.71,133890.0,3,22,97,148.95,2518.5,0
2021-07-01,fhvhv,High Volume For Hire Vehicle,195,Red Hook,Brooklyn,Boro Zone,false,true,-74.009178,40.675549,2710,81577.06,68739.59,11807.94,3733565.0,64,696,2710,3395.71,68739.59,4
2021-07-01,fhvhv,High Volume For Hire Vehicle,196,Rego Park,Queens,Boro Zone,false,true,-73.863338,40.726155,5592,169486.88,143166.95,24890.08,7739358.0,774,1422,5592,6901.53,143166.95,2
2021-07-01,fhvhv,High Volume For Hire Vehicle,197,Richmond Hill,Queens,Boro Zone,false,true,-73.830924,40.694542,2128,62310.09,52479.39,9036.89,2815569.0,329,544,2128,2638.31,52479.39,3
2021-07-01,fhvhv,High Volume For Hire Vehicle,198,Ridgewood,Queens,Boro Zone,false,true,-73.901709,40.706527,11101,338658.9,285753.94,49758.46,15461524.0,1539,2893,11101,13992.19,285753.94,5
2021-07-01,fhvhv,High Volume For Hire Vehicle,199,Rikers Island,Bronx,Boro Zone,false,true,-73.882658,40.791133,74,2258.12,1920.17,323.95,106418.0,1,12,74,85.29,1920.17,0
2021-07-01,fhvhv,High Volume For Hire Vehicle,200,Riverdale/North Riverdale/Fieldston,Bronx,Boro Zone,false,true,-73.906988,40.899528,2402,74077.39,62473.12,10823.93,3404668.0,55,628,2402,3074.64,62473.12,0
2021-07-01,fhvhv,High Volume For Hire Vehicle,201,Rockaway Park,Queens,Boro Zone,false,true,-73.843454,40.577983,4372,133011.08,112646.15,19562.58,6108278.0,593,1108,4372,5149.24,112646.15,4
2021-07-01,fhvhv,High Volume For Hire Vehicle,202,Roosevelt Island,Manhattan,Yellow Zone,false,true,-73.949953,40.761899,2218,72651.47,56685.58,9818.66,3070141.0,60,559,2218,2759.13,56685.58,2
2021-07-01,fhvhv,High Volume For Hire Vehicle,203,Rosedale,Queens,Boro Zone,false,true,-73.739474,40.657852,2963,89279.47,75346.15,13111.88,4060164.0,453,762,2963,3614.93,75346.15,1
2021-07-01,fhvhv,High Volume For Hire Vehicle,204,Rossville/Woodrow,Staten Island,Boro Zone,false,true,-74.207826,40.540333,6693,200761.5,169150.95,29326.38,9117335.0,142,1789,6693,8664.5,169150.95,3
2021-07-01,fhvhv,High Volume For Hire Vehicle,205,Saint Albans,Queens,Boro Zone,false,true,-73.763146,40.691201,2252,69884.64,58879.71,10199.9,3215185.0,339,574,2252,3006.52,58879.71,0
2021-07-01,fhvhv,High Volume For Hire Vehicle,206,Saint George/New Brighton,Staten Island,Boro Zone,false,true,-74.102314,40.638973,3513,110188.92,92912.73,16235.77,5064506.0,89,900,3513,4675.09,92912.73,8
2021-07-01,fhvhv,High Volume For Hire Vehicle,207,Saint Michaels Cemetery/Woodside,Queens,Boro Zone,false,true,-73.899353,40.763986,1864,56737.62,47843.09,8316.86,2588888.0,254,491,1864,2288.07,47843.09,1
2021-07-01,fhvhv,High Volume For Hire Vehicle,208,Schuylerville/Edgewater Park,Bronx,Boro Zone,false,true,-73.823539,40.823318,2542,76779.12,64731.07,11301.48,3482040.0,53,704,2542,3249.94,64731.07,1
2021-07-01,fhvhv,High Volume For Hire Vehicle,209,Seaport,Manhattan,Yellow Zone,false,true,-74.003664,40.709073,4221,141581.55,110535.91,19390.24,5987746.0,104,1102,4221,5617.27,110535.91,3
2021-07-01,fhvhv,High Volume For Hire Vehicle,210,Sheepshead Bay,Brooklyn,Boro Zone,false,true,-73.940507,40.592024,1987,61920.59,52297.37,9168.84,2839170.0,41,517,1987,2499.34,52297.37,1
2021-07-01,fhvhv,High Volume For Hire Vehicle,211,SoHo,Manhattan,Yellow Zone,false,true,-74.001538,40.723888,3381,109341.15,84926.07,14760.66,4559285.0,79,898,3381,4541.96,84926.07,0
2021-07-01,fhvhv,High Volume For Hire Vehicle,212,Soundview/Bruckner,Bronx,Boro Zone,false,true,-73.86968,40.827902,9243,284629.03,239961.33,41721.43,13037658.0,235,2404,9243,11946.88,239961.33,10
2021-07-01,fhvhv,High Volume For Hire Vehicle,213,Soundview/Castle Hill,Bronx,Boro Zone,false,true,-73.858135,40.817859,2369,70271.79,59179.62,10255.02,3176911.0,73,599,2369,2954.31,59179.62,1
2021-07-01,fhvhv,High Volume For Hire Vehicle,214,South Beach/Dongan Hills,Staten Island,Boro Zone,false,true,-74.085512,40.586786,4071,122815.78,103552.85,17889.06,5608764.0,98,1040,4071,5054.48,103552.85,3
2021-07-01,fhvhv,High Volume For Hire Vehicle,215,South Jamaica,Queens,Boro Zone,false,true,-73.790965,40.694428,1982,62184.54,52479.43,9115.36,2873440.0,283,482,1982,2536.12,52479.43,1
2021-07-01,fhvhv,High Volume For Hire Vehicle,216,South Ozone Park,Queens,Boro Zone,false,true,-73.819459,40.676154,2763,84232.26,71051.51,12376.08,3842140.0,414,701,2763,3565.09,71051.51,0
2021-07-01,fhvhv,High Volume For Hire Vehicle,217,South Williamsburg,Brooklyn,Boro Zone,false,true,-73.958597,40.703916,5995,181391.43,153130.08,26648.13,8265391.0,149,1597,5995,7455.65,153130.08,6
2021-07-01,fhvhv,High Volume For Hire Vehicle,218,Springfield Gardens North,Queens,Boro Zone,false,true,-73.773036,40.67209,2140,65201.51,54914.53,9472.0,2987131.0,301,572,2140,2843.44,54914.53,0
2021-07-01,fhvhv,High Volume For Hire Vehicle,219,Springfield Gardens South,Queens,Boro Zone,false,true,-73.764505,40.662186,3240,99146.3,83652.3,14479.95,4549640.0,519,831,3240,4168.14,83652.3,2
2021-07-01,fhvhv,High Volume For Hire Vehicle,220,Spuyten Duyvil/Kingsbridge,Bronx,Boro Zone,false,true,-73.910665,40.882403,1817,54176.12,45641.54,7933.79,2450042.0,34,475,1817,2307.74,45641.54,1
2021-07-01,fhvhv,High Volume For Hire Vehicle,221,Stapleton,Staten Island,Boro Zone,false,true,-74.073703,40.618768,2392,71282.29,60085.52,10378.35,3239472.0,59,636,2392,3047.95,60085.52,0
2021-07-01,fhvhv,High Volume For Hire Vehicle,222,Starrett City,Brooklyn,Boro Zone,false,true,-73.882413,40.647527,4600,140780.94,118520.72,20694.13,6403117.0,106,1215,4600,6180.94,118520.72,3
2021-07-01,fhvhv,High Volume For Hire Vehicle,223,Steinway,Queens,Boro Zone,false,true,-73.905407,40.777427,2024,60642.17,50974.32,8871.23,2736815.0,283,564,2024,2608.49,50974.32,2
2021-07-01,fhvhv,High Volume For Hire Vehicle,224,Stuy Town/Peter Cooper Village,Manhattan,Yellow Zone,false,true,-73.976598,40.731821,3152,105196.48,82057.66,14384.1,4437885.0,80,850,3152,4238.62,82057.66,1
2021-07-01,fhvhv,High Volume For Hire Vehicle,225,Stuyvesant Heights,Brooklyn,Boro Zone,false,true,-73.931888,40.688168,7670,235145.83,197714.95,34347.52,10720553.0,182,2080,7670,10455.28,197714.95,11
2021-07-01,fhvhv,High Volume For Hire Vehicle,226,Sunnyside,Queens,Boro Zone,false,true,-73.924673,40.737698,18458,566432.74,478154.36,83007.45,25985761.0,2747,4799,18458,22984.32,478154.36,14
2021-07-01,fhvhv,High Volume For Hire Vehicle,227,Sunset Park East,Brooklyn,Boro Zone,false,true,-74.004653,40.641886,3656,111375.22,93677.8,16330.11,5056307.0,79,1003,3656,5055.34,93677.8,2
2021-07-01,fhvhv,High Volume For Hire Vehicle,228,Sunset Park West,Brooklyn,Boro Zone,false,true,-74.011273,40.652354,1964,59495.47,50191.02,8732.97,2709912.0,49,511,1964,2430.37,50191.02,0
2021-07-01,fhvhv,High Volume For Hire Vehicle,229,Sutton Place/Turtle Bay North,Manhattan,Yellow Zone,false,true,-73.965146,40.756729,6006,195925.96,153300.1,26680.49,8271796.0,130,1540,6006,7081.3,153300.1,4
2021-07-01,fhvhv,High Volume For Hire Vehicle,230,Times Sq/Theatre District,Manhattan,Yellow Zone,false,true,-73.984197,40.759818,20071,664673.41,518645.92,90142.5,28138347.0,508,5289,20071,26081.55,518645.92,15
2021-07-01,fhvhv,High Volume For Hire Vehicle,231,TriBeCa/Civic Center,Manhattan,Yellow Zone,false,true,-74.00788,40.717773,2453,80095.54,62523.19,10821.76,3384604.0,66,618,2453,2972.52,62523.19,2
2021-07-01,fhvhv,High Volume For Hire Vehicle,232,Two Bridges/Seward Park,Manhattan,Yellow Zone,false,true,-73.983025,40.714732,3442,115248.08,89754.93,15739.53,4855773.0,84,961,3442,4843.72,89754.93,7
2021-07-01,fhvhv,High Volume For Hire Vehicle,233,UN/Turtle Bay South,Manhattan,Yellow Zone,false,true,-73.970443,40.749914,4906,164001.05,128177.96,22269.09,6983739.0,121,1282,4906,6376.76,128177.96,3
2021-07-01,fhvhv,High Volume For Hire Vehicle,234,Union Sq,Manhattan,Yellow Zone,false,true,-73.990458,40.740337,12093,401931.14,314276.66,54741.27,17060830.0,280,3147,12093,15308.7,314276.66,13
